timestamp,test-class,test-method,time,description,result
2021-11-26 14:16:45.319,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,8949,"[4] recordIndex=9, title=Duty test 4, startPeriod=2022/06/25 12:00, endPeriod=2022/07/14 10:00, workload=0.50, description=description, link=null, isPublic=false",OK
2021-11-26 14:16:51.441,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5890,"[1] title=sex, startPeriod=2022/07/01 12:00, endPeriod=2022/07/02 10:00, workload=2.00, description=descripcion, link=null, isPublic=false",OK
2021-11-26 14:16:57.286,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5635,"[2] title=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, startPeriod=2022/07/01 12:00, endPeriod=2022/07/02 10:00, workload=2.00, description=descripcion, link=null, isPublic=true",OK
2021-11-26 14:17:03.592,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6095,"[3] title=title, startPeriod=2021/05/01 12:00, endPeriod=2021/05/02 10:00, workload=2.00, description=descripcion, link=http://www.test.com, isPublic=false",OK
2021-11-26 14:17:09.405,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5581,"[4] title=title, startPeriod=2022/08/01 12:00, endPeriod=2022/07/02 10:00, workload=2.00, description=descripcion, link=null, isPublic=true",OK
2021-11-26 14:17:15.466,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5846,"[5] title=title, startPeriod=2022/07/01 12:00, endPeriod=2022/07/02 10:00, workload=-2.00, description=descripcion, link=null, isPublic=false",OK
2021-11-26 14:17:21.312,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5619,"[6] title=title, startPeriod=2022/07/01 12:00, endPeriod=2022/07/02 10:00, workload=2.00, description=sexo, link=null, isPublic=true",OK
2021-11-26 14:17:27.192,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5622,"[7] title=title, startPeriod=2022/07/01 12:00, endPeriod=2022/07/02 10:00, workload=2.00, description=descripcion, link=test, isPublic=true",OK
2021-11-26 14:17:33.101,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5682,"[8] title=title, startPeriod=2022/07/01 12:00, endPeriod=2022/07/02 10:00, workload=test, description=descripcion, link=null, isPublic=true",OK
2021-11-26 14:17:39.115,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5815,"[9] title=null, startPeriod=2022/07/01 12:00, endPeriod=2022/07/02 10:00, workload=2.00, description=descripcion, link=null, isPublic=false",OK
2021-11-26 14:17:45.143,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5799,"[10] title=title, startPeriod=null, endPeriod=2022/07/02 10:00, workload=2.00, description=descripcion, link=null, isPublic=false",OK
2021-11-26 14:17:51.132,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5789,"[11] title=title, startPeriod=2022/07/01 12:00, endPeriod=null, workload=2.00, description=descripcion, link=null, isPublic=false",OK
2021-11-26 14:17:57.099,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5756,"[12] title=title, startPeriod=2022/07/01 12:00, endPeriod=2022/07/02 10:00, workload=null, description=descripcion, link=null, isPublic=false",OK
2021-11-26 14:18:03.144,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5832,"[13] title=title, startPeriod=2022/07/01 12:00, endPeriod=2022/07/02 10:00, workload=2.00, description=null, link=null, isPublic=false",OK
2021-11-26 14:18:09.143,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5774,"[14] title=title, startPeriod=2022/07/01 12:00, endPeriod=2022/07/02 10:00, workload=25.00, description=descripcion, link=null, isPublic=false",OK
2021-11-26 14:18:23.714,acme.testing.officer.duty.OfficerDutyListTest,list,6322,"[1] recordIndex=0, title=Create a Causes functionality, startPeriod=2021/09/01 18:00, endPeriod=2022/09/05 18:30, workload=96.30, description=As a client, we can create a cause that contains a name and description (string), a budget target (numeric), and an acti-ve non profit organization (string) that will use the budget for the cause., link=http://www.spring.com, isPublic=true",OK
2021-11-26 14:18:30.256,acme.testing.officer.duty.OfficerDutyListTest,list,6318,"[2] recordIndex=1, title=Repair the web, startPeriod=2021/08/25 14:00, endPeriod=2022/09/01 19:00, workload=15.00, description=the website is down it need to be repair, link=null, isPublic=true",OK
2021-11-26 14:18:36.743,acme.testing.officer.duty.OfficerDutyListTest,list,6244,"[3] recordIndex=2, title=Finish class, startPeriod=2021/08/25 12:00, endPeriod=2022/09/01 12:00, workload=10.00, description=Finish the class Adoptions, link=null, isPublic=false",OK
2021-11-26 14:18:43.299,acme.testing.officer.duty.OfficerDutyListTest,list,6345,"[4] recordIndex=3, title=Initiate starter, startPeriod=2021/08/01 14:00, endPeriod=2022/08/18 14:00, workload=5.50, description=Initiate starter in github repository master branch, link=null, isPublic=true",OK
2021-11-26 14:18:49.861,acme.testing.officer.duty.OfficerDutyListTest,list,6320,"[5] recordIndex=4, title=Implement SonarCloud, startPeriod=2021/09/03 19:25, endPeriod=2022/09/03 21:00, workload=2.35, description=Implement SonarCloud in project, link=http://www.sonarcloud.com, isPublic=true",OK
2021-11-26 14:18:56.484,acme.testing.officer.duty.OfficerDutyListTest,list,6382,"[6] recordIndex=5, title=Bring a laptop, startPeriod=2021/09/02 12:00, endPeriod=2022/09/03 08:00, workload=2.20, description=Bring your personal laptop to the office, link=null, isPublic=true",OK
2021-11-26 14:19:08.632,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,list,4271,"[1] recordIndex=0, word=sex",OK
2021-11-26 14:19:13.12,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,list,4244,"[2] recordIndex=1, word=hard core",OK
2021-11-26 14:19:17.581,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,list,4232,"[3] recordIndex=2, word=viagra",OK
2021-11-26 14:19:22.062,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,list,4233,"[4] recordIndex=3, word=cialis",OK
2021-11-26 14:19:26.499,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,list,4224,"[5] recordIndex=4, word=nigeria",OK
2021-11-26 14:19:30.956,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,list,4228,"[6] recordIndex=5, word=you’ve won",OK
2021-11-26 14:19:35.394,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,list,4209,"[7] recordIndex=6, word=million dollar",OK
2021-11-26 14:19:39.861,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,list,4240,"[8] recordIndex=7, word=sexo",OK
2021-11-26 14:19:44.399,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,list,4311,"[9] recordIndex=8, word=has ganado",OK
2021-11-26 14:19:48.887,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,list,4278,"[10] recordIndex=9, word=millon de dolares",OK
2021-11-26 14:20:03.721,acme.testing.administrator.spamWord.AdministratorSpamWordCreateTest,addPositive,6496,"[1] recordIndex=10, word=palabra spam",OK
2021-11-26 14:20:09.483,acme.testing.administrator.spamWord.AdministratorSpamWordCreateTest,addNegative,5544,"[1] recordIndex=10, word=null",OK
2021-11-26 14:20:25.135,acme.testing.authenticated.officer.AuthenticatedOfficerCreateTest,create,7393,"[1] recordIndex=0, username=Cuenta, pass=cuenta, name=Cuenta de prueba, surname=Cuenta, email=cuenta@test.com",OK
2021-11-26 14:20:32.792,acme.testing.authenticated.officer.AuthenticatedOfficerCreateTest,create,7424,"[2] recordIndex=1, username=Cuenta2, pass=cuenta, name=Cuenta de prueba, surname=Cuenta, email=cuenta2@test.com",OK
2021-11-26 14:20:45.944,acme.testing.officer.workPlan.OfficerWorkPlanDeleteTest,deletePositive,4734,"[1] recordIndex=0, id=574",OK
2021-11-26 14:20:49.597,acme.testing.officer.workPlan.OfficerWorkPlanDeleteTest,deleteNegative,3447,"[1] id=729",OK
2021-11-26 14:20:53.184,acme.testing.officer.workPlan.OfficerWorkPlanDeleteTest,deleteNegative,3368,"[2] id=736",OK
2021-11-26 14:20:56.893,acme.testing.officer.workPlan.OfficerWorkPlanDeleteTest,deleteNegative,3496,"[3] id=742",OK
2021-11-26 14:21:10.012,acme.testing.officer.workPlan.OfficerWorkPlanShowTest,showPositive,5078,"[1] recordIndex=0, title=Work Plan for Acme Jobs application, startPeriod=2021/07/30 12:00, endPeriod=2022/09/07 12:00, workload=98.65, isPublic=true",OK
2021-11-26 14:21:13.715,acme.testing.officer.workPlan.OfficerWorkPlanShowTest,showNegative,3461,"[1] id=80",OK
2021-11-26 14:21:17.447,acme.testing.officer.workPlan.OfficerWorkPlanShowTest,showNegative,3464,"[2] id=580",OK
2021-11-26 14:21:34.059,acme.testing.officer.workPlan.OfficerWorkPlanCreateTest,createPositive,8186,"[1] recordIndex=6, title=Prueba pública, startPeriod=2022/09/05 12:00, endPeriod=2022/09/10 12:00, workload=0.00, isPublic=true",OK
2021-11-26 14:21:42.609,acme.testing.officer.workPlan.OfficerWorkPlanCreateTest,createPositive,8323,"[2] recordIndex=7, title=Prueba privada, startPeriod=2022/09/05 12:00, endPeriod=2022/10/15 12:00, workload=0.00, isPublic=false",OK
2021-11-26 14:21:48.052,acme.testing.officer.workPlan.OfficerWorkPlanCreateTest,createNegative,5225,"[1] recordIndex=6, title=null, startPeriod=2022/05/05 12:00, endPeriod=2022/05/10 12:00, isPublic=true",OK
2021-11-26 14:21:53.543,acme.testing.officer.workPlan.OfficerWorkPlanCreateTest,createNegative,5260,"[2] recordIndex=7, title=sex, startPeriod=2022/05/05 12:00, endPeriod=2022/05/10 12:00, isPublic=true",OK
2021-11-26 14:21:58.975,acme.testing.officer.workPlan.OfficerWorkPlanCreateTest,createNegative,5217,"[3] recordIndex=8, title=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa2022/05/05 12:00, startPeriod=2022/05/10 12:00, endPeriod=0.00, isPublic=true",OK
2021-11-26 14:22:04.658,acme.testing.officer.workPlan.OfficerWorkPlanCreateTest,createNegative,5452,"[4] recordIndex=9, title=Fechas null, startPeriod=null, endPeriod=null, isPublic=false",OK
2021-11-26 14:22:10.369,acme.testing.officer.workPlan.OfficerWorkPlanCreateTest,createNegative,5479,"[5] recordIndex=10, title=Fechas no validas, startPeriod=123, endPeriod=123, isPublic=false",OK
2021-11-26 14:22:15.837,acme.testing.officer.workPlan.OfficerWorkPlanCreateTest,createNegative,5241,"[6] recordIndex=11, title=Fecha inicio anterior a la actual, startPeriod=2019/04/04 12:00, endPeriod=2022/05/10 12:00, isPublic=true",OK
2021-11-26 14:22:21.499,acme.testing.officer.workPlan.OfficerWorkPlanCreateTest,createNegative,5428,"[7] recordIndex=12, title=Fecha final anterior a fecha inicio, startPeriod=2022/05/05 12:00, endPeriod=2022/04/05 12:00, isPublic=true",OK
2021-11-26 14:22:36.774,acme.testing.officer.workPlan.OfficerWorkPlanUpdateTest,updatePositive,6798,"[1] recordIndex=0, title=Work Plan for Acme Jobs application, startPeriod=2021/07/30 12:00, endPeriod=2022/09/07 12:00, workload=98.65, isPublic=true, dutySelected=92, dutyDeleteSelected=74",OK
2021-11-26 14:22:43.905,acme.testing.officer.workPlan.OfficerWorkPlanUpdateTest,updatePositive,6904,"[2] recordIndex=1, title=Private Plan, startPeriod=2021/07/30 13:00, endPeriod=2023/09/04 12:00, workload=101.80, isPublic=false, dutySelected=85, dutyDeleteSelected=79",OK
2021-11-26 14:22:51.188,acme.testing.officer.workPlan.OfficerWorkPlanUpdateTest,updatePositive,7083,"[3] recordIndex=2, title=Example Plan, startPeriod=2021/07/28 12:30, endPeriod=2023/08/20 12:00, workload=5.50, isPublic=false, dutySelected=-1, dutyDeleteSelected=-1",OK
2021-11-26 14:22:58.16,acme.testing.officer.workPlan.OfficerWorkPlanUpdateTest,updatePositive,6768,"[4] recordIndex=3, title=Work Plan for Aces, startPeriod=2021/07/29 12:00, endPeriod=2022/11/02 12:00, workload=106.30, isPublic=true, dutySelected=79, dutyDeleteSelected=-1",OK
2021-11-26 14:23:05.398,acme.testing.officer.workPlan.OfficerWorkPlanUpdateTest,updatePositive,7028,"[5] recordIndex=4, title=A very private Plan, startPeriod=2021/07/30 12:00, endPeriod=2023/09/05 12:00, workload=98.50, isPublic=true, dutySelected=79, dutyDeleteSelected=-1",OK
2021-11-26 14:23:12.445,acme.testing.officer.workPlan.OfficerWorkPlanUpdateTest,updatePositive,6831,"[6] recordIndex=5, title=Example Plan, startPeriod=2021/07/30 12:00, endPeriod=2023/10/10 12:00, workload=15.00, isPublic=true, dutySelected=76, dutyDeleteSelected=-1",OK
2021-11-26 14:23:18.415,acme.testing.officer.workPlan.OfficerWorkPlanUpdateTest,updateNegative,5768,"[1] recordIndex=0, title=sex, startPeriod=2021/03/30 12:00, endPeriod=2022/05/07 12:00, workload=98.65, isPublic=true, dutySelected=-1, dutyDeleteSelected=-1",OK
2021-11-26 14:23:24.623,acme.testing.officer.workPlan.OfficerWorkPlanUpdateTest,updateNegative,5976,"[2] recordIndex=1, title=Private Plan, startPeriod=2021/03/30 13:00, endPeriod=2020/05/04 12:00, workload=101.80, isPublic=true, dutySelected=-1, dutyDeleteSelected=-1",OK
2021-11-26 14:23:30.598,acme.testing.officer.workPlan.OfficerWorkPlanUpdateTest,updateNegative,5754,"[3] recordIndex=2, title=null, startPeriod=2021/03/28 12:30, endPeriod=2023/04/20 12:00, workload=5.50, isPublic=false, dutySelected=-1, dutyDeleteSelected=-1",OK
2021-11-26 14:23:36.653,acme.testing.officer.workPlan.OfficerWorkPlanUpdateTest,updateNegative,5806,"[4] recordIndex=3, title=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, startPeriod=2021/03/29 12:00, endPeriod=2022/07/02 12:00, workload=106.30, isPublic=true, dutySelected=-1, dutyDeleteSelected=-1",OK
2021-11-26 14:23:42.865,acme.testing.officer.workPlan.OfficerWorkPlanUpdateTest,updateNegative,5963,"[5] recordIndex=4, title=Private Plan, startPeriod=2021/11/01 12:00, endPeriod=2021/11/15 12:00, workload=98.50, isPublic=false, dutySelected=-1, dutyDeleteSelected=-1",OK
2021-11-26 14:23:56.501,acme.testing.officer.workPlan.OfficerWorkPlanListTest,list,5220,"[1] recordIndex=0, title=Work Plan for Acme Jobs application, startPeriod=2021/07/30 12:00, endPeriod=2022/09/07 12:00, workload=98.65, isPublic=true",OK
2021-11-26 14:24:01.886,acme.testing.officer.workPlan.OfficerWorkPlanListTest,list,5153,"[2] recordIndex=1, title=Private Plan, startPeriod=2021/07/30 12:00, endPeriod=2022/09/04 12:00, workload=101.80, isPublic=false",OK
2021-11-26 14:24:07.291,acme.testing.officer.workPlan.OfficerWorkPlanListTest,list,5173,"[3] recordIndex=2, title=Example Plan, startPeriod=2021/07/28 12:00, endPeriod=2022/08/20 12:00, workload=5.50, isPublic=true",OK
2021-11-26 14:24:12.649,acme.testing.officer.workPlan.OfficerWorkPlanListTest,list,5140,"[4] recordIndex=3, title=Work Plan for Ace, startPeriod=2021/07/29 12:00, endPeriod=2022/11/02 12:00, workload=96.30, isPublic=true",OK
2021-11-26 14:24:18.038,acme.testing.officer.workPlan.OfficerWorkPlanListTest,list,5161,"[5] recordIndex=4, title=Private Plan, startPeriod=2021/07/30 12:00, endPeriod=2022/09/05 12:00, workload=98.50, isPublic=false",OK
2021-11-26 14:24:23.457,acme.testing.officer.workPlan.OfficerWorkPlanListTest,list,5198,"[6] recordIndex=5, title=Example Plan, startPeriod=2021/07/28 12:00, endPeriod=2022/10/10 12:00, workload=15.00, isPublic=true",OK
2021-11-26 14:24:37.401,acme.testing.SignUpTest,positiveSignUp,5977,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-11-26 14:24:43.6,acme.testing.SignUpTest,positiveSignUp,5971,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-11-26 14:24:49.742,acme.testing.SignUpTest,positiveSignUp,5946,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-11-26 14:24:55.906,acme.testing.SignUpTest,positiveSignUp,5903,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-11-26 14:25:02.205,acme.testing.SignUpTest,positiveSignUp,6057,"[5] username=pepeluis, password=pepeluis, name=José Luis, surname=Sørensen, email=ppepe.sorensen@sweden.sw",OK
2021-11-26 14:25:08.414,acme.testing.SignUpTest,positiveSignUp,6011,"[6] username=luisa, password=luisa, name=Luisa, surname=Martínez López, email=luisa@luisa.name",OK
2021-11-26 14:25:14.59,acme.testing.SignUpTest,positiveSignUp,5945,"[7] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com",OK
2021-11-26 14:25:20.759,acme.testing.SignUpTest,positiveSignUp,5932,"[8] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-11-26 14:25:27.008,acme.testing.SignUpTest,positiveSignUp,6010,"[9] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com",OK
2021-11-26 14:25:33.21,acme.testing.SignUpTest,positiveSignUp,5952,"[10] username=sonia, password=sonia, name=Snojia Guðrún, surname=Þor-Anaïs, email=sonja@liberty.de",OK
2021-11-26 14:25:39.38,acme.testing.SignUpTest,positiveSignUp,5952,"[11] username=parker, password=parker, name=Parker Sigurður, surname=Mañón-Perigüeñez, email=parker@outlook.com",OK
2021-11-26 14:25:45.627,acme.testing.SignUpTest,positiveSignUp,5998,"[12] username=manolo, password=manolo, name=Manuel Raúl, surname=Benítez López, email=manolo@engineer.com",OK
